"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경상남도교육청","통영교육지원청","경상남도 통영시","S160002569","통영초등학교","02","공립","N","","8","239","29.9","7","214","30.6","6","185","30.8","7","205","29.3","7","222","31.7","7","212","30.3","2","7","3.5","0","0","0","44","1284","29.2","52","24.7"
"경상남도교육청","통영교육지원청","경상남도 통영시","S160002585","한려초등학교","02","공립","N","","4","85","21.3","3","64","21.3","3","76","25.3","4","81","20.3","4","92","23","4","85","21.3","1","0","0","0","0","0","23","483","21","29","16.7"
"경상남도교육청","통영교육지원청","경상남도 통영시","S160002586","한산초등학교","02","공립","N","","1","4","4","1","2","2","1","4","4","1","6","6","1","3","3","1","4","4","0","0","0","0","0","0","6","23","3.8","7","3.3"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002656","갈육초등학교","02","공립","N","","1","6","6","0","0","0","1","4","4","0","0","0","1","6","6","0","0","0","0","0","0","0","0","0","3","16","5.3","4","4"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002657","고전초등학교고남분교장","02","공립","N","","0","0","0","0","0","0","1","9","9","1","8","8","1","7","7","1","10","10","0","0","0","0","0","0","4","34","8.5","5","6.8"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002660","고전초등학교","02","공립","N","","1","4","4","1","8","8","0","0","0","1","8","8","0","0","0","1","10","10","1","3","3","0","0","0","5","33","6.6","4","8.3"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002663","궁항초등학교","02","공립","N","","1","21","21","1","11","11","1","12","12","1","14","14","1","12","12","1","10","10","0","0","0","0","0","0","6","80","13.3","7","11.4"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002665","노량초등학교","02","공립","N","","0","0","0","1","12","12","1","6","6","0","0","0","1","8","8","0","0","0","0","0","0","0","0","0","3","26","8.7","4","6.5"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002671","묵계초등학교","02","공립","N","","1","7","7","1","8","8","1","12","12","1","9","9","1","18","18","1","16","16","0","0","0","0","0","0","6","70","11.7","8","8.8"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002674","북천초등학교","02","공립","N","","1","4","4","1","3","3","1","6","6","1","6","6","1","9","9","1","7","7","0","0","0","0","0","0","6","35","5.8","7","5"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002682","쌍계초등학교","02","공립","N","","0","0","0","1","4","4","1","6","6","1","8","8","1","8","8","1","10","10","1","2","2","0","0","0","6","38","6.3","7","5.4"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002683","악양초등학교","02","공립","N","","1","15","15","1","17","17","1","16","16","1","20","20","1","18","18","1","17","17","1","3","3","0","0","0","7","106","15.1","9","11.8"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002684","양보초등학교","02","공립","N","","1","9","9","1","4","4","1","5","5","1","5","5","1","6","6","1","7","7","0","0","0","0","0","0","6","36","6","7","5.1"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002687","옥종초등학교","02","공립","N","","1","17","17","1","22","22","1","19","19","1","18","18","1","20","20","1","18","18","1","1","1","0","0","0","7","115","16.4","8","14.4"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002697","적량초등학교","02","공립","N","","1","10","10","1","8","8","1","10","10","1","10","10","1","7","7","1","7","7","1","1","1","0","0","0","7","53","7.6","7","7.6"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002702","진교초등학교","02","공립","N","","3","68","22.7","3","64","21.3","3","64","21.3","3","63","21","3","55","18.3","2","50","25","1","4","4","0","0","0","18","368","20.4","21","17.5"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002706","진정초등학교","02","공립","N","","1","11","11","0","0","0","1","11","11","0","0","0","1","9","9","0","0","0","0","0","0","0","0","0","3","31","10.3","4","7.8"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002707","묵계초등학교청암분교장","02","공립","N","","1","4","4","0","0","0","0","0","0","1","5","5","0","0","0","1","7","7","0","0","0","0","0","0","3","16","5.3","4","4"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002712","하동초등학교","02","공립","N","","4","89","22.3","4","79","19.8","4","89","22.3","4","87","21.8","4","103","25.8","4","90","22.5","2","6","3","1","4","4","27","547","20.3","30","18.2"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002713","화개초등학교","02","공립","N","","1","14","14","1","9","9","1","9","9","1","15","15","1","11","11","1","14","14","1","1","1","0","0","0","7","73","10.4","7","10.4"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002715","화개초등학교왕성분교장","02","공립","N","","1","7","7","0","0","0","1","6","6","0","0","0","1","8","8","1","10","10","0","0","0","0","0","0","4","31","7.8","5","6.2"
"경상남도교육청","하동교육지원청","경상남도 하동군","S160002716","횡천초등학교","02","공립","N","","1","5","5","1","4","4","1","3","3","1","2","2","1","5","5","1","8","8","0","0","0","0","0","0","6","27","4.5","7","3.9"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002763","가야초등학교","02","공립","N","","5","130","26","5","118","23.6","5","112","22.4","4","109","27.3","6","143","23.8","5","140","28","2","9","4.5","0","0","0","32","761","23.8","39","19.5"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002765","대산초등학교","02","공립","N","","1","18","18","1","13","13","1","16","16","1","13","13","1","19","19","1","13","13","1","4","4","0","0","0","7","96","13.7","7","13.7"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002766","군북초등학교","02","공립","N","","1","16","16","1","13","13","1","13","13","1","13","13","1","11","11","1","18","18","1","3","3","0","0","0","7","87","12.4","7","12.4"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002772","문암초등학교","02","공립","N","","1","8","8","1","11","11","1","6","6","1","12","12","1","7","7","1","5","5","1","6","6","0","0","0","7","55","7.9","7","7.9"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002774","법수초등학교","02","공립","N","","1","8","8","1","3","3","1","8","8","1","3","3","1","7","7","1","12","12","1","3","3","0","0","0","7","44","6.3","7","6.3"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002778","산인초등학교","02","공립","N","","1","13","13","1","12","12","1","14","14","1","7","7","1","7","7","1","9","9","1","6","6","0","0","0","7","68","9.7","7","9.7"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002783","아라초등학교","02","공립","N","","2","41","20.5","2","41","20.5","2","51","25.5","2","44","22","3","54","18","3","64","21.3","1","6","6","0","0","0","15","301","20.1","19","15.8"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002787","예곡초등학교","02","공립","N","","1","19","19","1","12","12","1","6","6","1","9","9","1","7","7","1","14","14","0","0","0","0","0","0","6","67","11.2","7","9.6"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002788","외암초등학교","02","공립","N","","1","4","4","1","5","5","1","5","5","1","5","5","1","4","4","1","4","4","0","0","0","0","0","0","6","27","4.5","7","3.9"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002792","월촌초등학교","02","공립","N","","0","0","0","1","8","8","0","0","0","1","8","8","0","0","0","1","7","7","0","0","0","0","0","0","3","23","7.7","4","5.8"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002793","유원초등학교","02","공립","N","","1","13","13","1","17","17","1","16","16","1","20","20","1","13","13","1","9","9","0","0","0","0","0","0","6","88","14.7","7","12.6"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002796","칠서초등학교이룡분교장","02","공립","N","","0","0","0","1","3","3","0","0","0","1","5","5","0","0","0","1","7","7","0","0","0","0","0","0","3","15","5","4","3.8"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002797","중앙초등학교","02","공립","N","","1","8","8","0","0","0","1","10","10","1","6","6","1","8","8","0","0","0","1","4","4","0","0","0","5","36","7.2","5","7.2"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002799","칠북초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","1","5","5","1","5","5","1","4","4","0","0","0","0","0","0","3","14","4.7","4","3.5"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002800","칠서초등학교이령분교장","02","공립","N","","0","0","0","0","0","0","1","2","2","1","5","5","0","0","0","1","2","2","0","0","0","0","0","0","3","9","3","4","2.3"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002802","칠서초등학교","02","공립","N","","2","42","21","2","32","16","2","28","14","2","36","18","2","35","17.5","1","21","21","1","4","4","0","0","0","12","198","16.5","13","15.2"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002803","칠원초등학교","02","공립","N","","3","76","25.3","3","71","23.7","4","88","22","3","73","24.3","4","92","23","3","78","26","1","4","4","0","0","0","21","482","23","25","19.3"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160002807","함안초등학교","02","공립","N","","1","9","9","1","6","6","1","5","5","1","10","10","1","12","12","1","8","8","0","0","0","0","0","0","6","50","8.3","7","7.1"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002843","금반초등학교","02","공립","N","","1","5","5","1","3","3","1","8","8","1","9","9","1","1","1","1","4","4","1","3","3","0","0","0","7","33","4.7","7","4.7"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002858","마천초등학교","02","공립","N","","1","7","7","1","15","15","1","13","13","1","16","16","1","7","7","1","12","12","1","2","2","0","0","0","7","72","10.3","9","8"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002866","백전초등학교","02","공립","N","","1","8","8","1","7","7","1","6","6","1","2","2","1","5","5","1","5","5","0","0","0","0","0","0","6","33","5.5","7","4.7"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002868","병곡초등학교","02","공립","N","","1","5","5","1","6","6","1","5","5","1","5","5","1","6","6","1","2","2","0","0","0","0","0","0","6","29","4.8","7","4.1"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002874","서상초등학교","02","공립","N","","1","6","6","1","9","9","1","7","7","1","13","13","1","12","12","1","9","9","0","0","0","0","0","0","6","56","9.3","8","7"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002876","서하초등학교","02","공립","N","","1","6","6","1","4","4","1","3","3","1","9","9","1","6","6","1","6","6","0","0","0","0","0","0","6","34","5.7","7","4.9"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002880","수동초등학교","02","공립","N","","1","17","17","1","10","10","1","1","1","1","10","10","1","10","10","1","6","6","1","2","2","0","0","0","7","56","8","7","8"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002884","안의초등학교","02","공립","N","","1","26","26","1","26","26","1","18","18","1","25","25","1","18","18","1","23","23","1","3","3","0","0","0","7","139","19.9","7","19.9"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002889","위림초등학교","02","공립","N","","1","9","9","1","4","4","1","13","13","1","6","6","1","5","5","1","6","6","1","3","3","0","0","0","7","46","6.6","7","6.6"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002891","위성초등학교","02","공립","N","","4","95","23.8","4","107","26.8","4","109","27.3","4","90","22.5","4","102","25.5","5","116","23.2","2","9","4.5","0","0","0","27","628","23.3","31","20.3"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002892","유림초등학교","02","공립","N","","1","4","4","1","3","3","1","4","4","1","2","2","1","8","8","1","2","2","0","0","0","0","0","0","6","23","3.8","7","3.3"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002895","지곡초등학교","02","공립","N","","1","4","4","1","7","7","1","5","5","1","2","2","1","4","4","1","3","3","0","0","0","0","0","0","6","25","4.2","7","3.6"
"경상남도교육청","함양교육지원청","경상남도 함양군","S160002899","함양초등학교","02","공립","N","","4","89","22.3","4","85","21.3","3","82","27.3","4","96","24","4","84","21","4","84","21","1","5","5","0","0","0","24","525","21.9","35","15"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002959","가산초등학교","02","공립","N","","1","14","14","1","11","11","1","6","6","1","13","13","1","10","10","1","20","20","1","3","3","0","0","0","7","77","11","9","8.6"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002961","가회초등학교","02","공립","N","","1","15","15","1","10","10","1","5","5","1","11","11","1","3","3","1","5","5","1","2","2","0","0","0","7","51","7.3","7","7.3"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160002964","계동초등학교","02","공립","N","","7","172","24.6","5","121","24.2","6","138","23","6","151","25.2","6","152","25.3","5","133","26.6","0","0","0","0","0","0","35","867","24.8","42","20.6"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002966","남정초등학교","02","공립","N","","1","14","14","1","11","11","1","14","14","1","15","15","1","20","20","1","25","25","1","5","5","0","0","0","7","104","14.9","9","11.6"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002969","대병초등학교","02","공립","N","","1","3","3","1","12","12","1","4","4","1","6","6","1","5","5","1","9","9","1","2","2","0","0","0","7","41","5.9","7","5.9"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002970","대양초등학교","02","공립","N","","1","2","2","1","3","3","0","0","0","1","2","2","1","2","2","1","3","3","0","0","0","0","0","0","5","12","2.4","6","2"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002972","초계초등학교덕곡분교장","02","공립","N","","0","0","0","0","0","0","0","0","0","1","3","3","1","2","2","0","0","0","0","0","0","0","0","0","2","5","2.5","3","1.7"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002976","묘산초등학교","02","공립","N","","1","5","5","1","1","1","1","5","5","1","5","5","1","7","7","1","3","3","1","3","3","0","0","0","7","29","4.1","7","4.1"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002979","봉산초등학교","02","공립","N","","1","2","2","1","7","7","1","2","2","1","6","6","1","4","4","1","2","2","1","2","2","0","0","0","7","25","3.6","7","3.6"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002984","삼가초등학교","02","공립","N","","1","10","10","1","13","13","1","15","15","1","17","17","1","12","12","1","17","17","1","2","2","0","0","0","7","86","12.3","8","10.8"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002989","숭산초등학교","02","공립","N","","1","8","8","1","6","6","0","0","0","1","6","6","1","8","8","1","8","8","1","3","3","0","0","0","6","39","6.5","7","5.6"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002990","쌍백초등학교","02","공립","N","","1","5","5","1","4","4","1","3","3","1","4","4","1","2","2","1","1","1","1","1","1","0","0","0","7","20","2.9","8","2.5"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002992","쌍책초등학교","02","공립","N","","1","4","4","1","5","5","1","2","2","1","4","4","1","3","3","1","3","3","0","0","0","0","0","0","6","21","3.5","7","3"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002994","야로초등학교","02","공립","N","","1","12","12","1","3","3","1","13","13","1","13","13","1","8","8","1","22","22","1","3","3","0","0","0","7","74","10.6","8","9.3"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160002996","영전초등학교","02","공립","N","","1","3","3","1","7","7","1","7","7","1","9","9","1","8","8","1","7","7","1","1","1","0","0","0","7","42","6","7","6"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160003002","용주초등학교","02","공립","N","","1","6","6","1","4","4","1","3","3","1","4","4","1","1","1","1","6","6","0","0","0","0","0","0","6","24","4","7","3.4"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160003014","적중초등학교","02","공립","N","","1","4","4","1","4","4","1","6","6","1","3","3","1","6","6","1","4","4","1","1","1","0","0","0","7","28","4","7","4"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160003017","청덕초등학교","02","공립","N","","0","0","0","0","0","0","1","3","3","1","3","3","1","3","3","1","5","5","0","0","0","0","0","0","4","14","3.5","5","2.8"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160003021","초계초등학교","02","공립","N","","1","18","18","1","11","11","1","11","11","1","10","10","1","15","15","1","13","13","1","1","1","0","0","0","7","79","11.3","7","11.3"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160003023","합천초등학교","02","공립","N","","5","135","27","4","99","24.8","4","104","26","4","107","26.8","5","129","25.8","4","104","26","1","7","7","0","0","0","27","685","25.4","31","22.1"
"경상남도교육청","합천교육지원청","경상남도 합천군","S160003026","해인초등학교","02","공립","N","","1","3","3","0","0","0","0","0","0","1","3","3","0","0","0","1","7","7","0","0","0","0","0","0","3","13","4.3","4","3.3"
"경상남도교육청","창원교육지원청","경상남도 창원시 마산합포구","S160003114","구산초등학교구서분교장","02","공립","N","","0","0","0","0","0","0","0","0","0","1","2","2","1","3","3","1","1","1","0","0","0","0","0","0","3","6","2","4","1.5"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003136","백동초등학교","02","공립","N","","5","126","25.2","5","113","22.6","5","125","25","6","151","25.2","6","134","22.3","6","155","25.8","1","4","4","0","0","0","34","808","23.8","44","18.4"
"경상남도교육청","창원교육지원청","경상남도 창원시 마산회원구","S160003197","마산중앙초등학교","02","공립","N","","3","62","20.7","3","60","20","3","62","20.7","3","63","21","2","53","26.5","3","67","22.3","2","7","3.5","0","0","0","19","374","19.7","21","17.8"
"경상남도교육청","진주교육지원청","경상남도 진주시","S160003198","주약초등학교","02","공립","N","","6","159","26.5","6","165","27.5","5","130","26","7","174","24.9","7","197","28.1","7","180","25.7","1","3","3","0","0","0","39","1008","25.8","47","21.4"
"경상남도교육청","창원교육지원청","경상남도 창원시 진해구","S160003199","풍호초등학교","02","공립","N","","6","142","23.7","5","127","25.4","5","115","23","6","136","22.7","5","131","26.2","6","142","23.7","0","0","0","0","0","0","33","793","24","42","18.9"
"경상남도교육청","창원교육지원청","경상남도 창원시 진해구","S160003200","석동초등학교","02","공립","N","","6","164","27.3","6","146","24.3","6","145","24.2","6","165","27.5","6","151","25.2","5","125","25","0","0","0","0","0","0","35","896","25.6","44","20.4"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003201","화정초등학교","02","공립","N","","10","264","26.4","8","230","28.8","6","175","29.2","7","198","28.3","8","223","27.9","8","227","28.4","2","14","7","0","0","0","49","1331","27.2","59","22.6"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160003202","거제중앙초등학교","02","공립","N","","8","205","25.6","7","186","26.6","7","175","25","8","202","25.3","7","187","26.7","8","210","26.3","1","6","6","0","0","0","46","1171","25.5","54","21.7"
"경상남도교육청","창원교육지원청","경상남도 창원시 의창구","S160003233","명도초등학교","02","공립","N","","6","143","23.8","5","129","25.8","4","97","24.3","4","106","26.5","5","132","26.4","5","115","23","1","2","2","0","0","0","30","724","24.1","35","20.7"
"경상남도교육청","창원교육지원청","경상남도 창원시 의창구","S160003234","명곡초등학교","02","공립","N","","2","43","21.5","3","66","22","3","64","21.3","3","63","21","3","72","24","3","70","23.3","2","8","4","0","0","0","19","386","20.3","22","17.5"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003235","석봉초등학교","02","공립","N","","6","159","26.5","6","156","26","7","177","25.3","5","135","27","6","148","24.7","5","130","26","2","11","5.5","0","0","0","37","916","24.8","42","21.8"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160003236","양지초등학교","02","공립","N","","7","174","24.9","6","159","26.5","6","149","24.8","7","176","25.1","7","194","27.7","7","188","26.9","0","0","0","0","0","0","40","1040","26","50","20.8"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003237","신명초등학교","02","공립","N","","6","171","28.5","5","118","23.6","5","126","25.2","5","123","24.6","5","113","22.6","4","106","26.5","1","5","5","0","0","0","31","762","24.6","37","20.6"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003238","삽량초등학교","02","공립","N","","8","215","26.9","8","218","27.3","8","200","25","8","202","25.3","8","208","26","9","226","25.1","2","8","4","0","0","0","51","1277","25","60","21.3"
"경상남도교육청","거창교육지원청","경상남도 거창군","S160003239","아림초등학교","02","공립","N","","5","145","29","5","127","25.4","5","134","26.8","5","134","26.8","5","135","27","6","166","27.7","1","7","7","0","0","0","32","848","26.5","38","22.3"
"경상남도교육청","창원교육지원청","경상남도 창원시 마산회원구","S160003249","전안초등학교","02","공립","N","","4","109","27.3","4","104","26","4","103","25.8","4","98","24.5","4","100","25","4","95","23.8","0","0","0","0","0","0","24","609","25.4","29","21"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003253","대청초등학교","02","공립","N","","6","162","27","7","191","27.3","6","180","30","5","150","30","6","167","27.8","6","150","25","2","10","5","0","0","0","38","1010","26.6","44","23"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003254","분성초등학교","02","공립","N","","6","156","26","5","138","27.6","5","123","24.6","6","168","28","7","174","24.9","7","170","24.3","1","7","7","0","0","0","37","936","25.3","47","19.9"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003255","김해신명초등학교","02","공립","N","","7","216","30.9","7","204","29.1","7","186","26.6","7","199","28.4","8","206","25.8","7","197","28.1","0","0","0","0","0","0","43","1208","28.1","52","23.2"
"경상남도교육청","밀양교육지원청","경상남도 밀양시","S160003256","미리벌초등학교","02","공립","N","","7","196","28","5","140","28","5","165","33","5","156","31.2","5","159","31.8","5","143","28.6","1","6","6","0","0","0","33","965","29.2","43","22.4"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160003257","거제고현초등학교","02","공립","N","","7","193","27.6","6","173","28.8","6","150","25","6","175","29.2","6","175","29.2","8","199","24.9","1","3","3","0","0","0","40","1068","26.7","48","22.3"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003259","대운초등학교","02","공립","N","","8","229","28.6","7","212","30.3","8","239","29.9","8","216","27","8","246","30.8","8","232","29","0","0","0","0","0","0","47","1374","29.2","58","23.7"
"경상남도교육청","창원교육지원청","경상남도 창원시 진해구","S160003282","안골포초등학교","02","공립","N","","11","322","29.3","10","306","30.6","9","249","27.7","10","272","27.2","11","322","29.3","9","261","29","0","0","0","0","0","0","60","1732","28.9","71","24.4"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003283","능동초등학교","02","공립","N","","5","138","27.6","6","147","24.5","5","114","22.8","7","169","24.1","7","168","24","6","149","24.8","1","4","4","0","0","0","37","889","24","46","19.3"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003284","김해신안초등학교","02","공립","N","","7","179","25.6","6","177","29.5","6","153","25.5","6","172","28.7","6","179","29.8","6","159","26.5","1","3","3","0","0","0","38","1022","26.9","46","22.2"
"경상남도교육청","창원교육지원청","경상남도 창원시 성산구","S160003293","삼정자초등학교","02","공립","N","","6","177","29.5","5","148","29.6","6","172","28.7","6","181","30.2","7","210","30","8","220","27.5","1","6","6","0","0","0","39","1114","28.6","49","22.7"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003295","김해대곡초등학교","02","공립","N","","3","75","25","4","85","21.3","3","74","24.7","4","113","28.3","3","80","26.7","5","116","23.2","0","0","0","0","0","0","22","543","24.7","28","19.4"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003296","덕정초등학교","02","공립","N","","6","144","24","7","165","23.6","6","148","24.7","7","176","25.1","6","165","27.5","6","161","26.8","3","0","0","0","0","0","41","959","23.4","46","20.8"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003297","신양초등학교","02","공립","N","","7","175","25","7","185","26.4","7","179","25.6","7","175","25","7","184","26.3","6","162","27","1","5","5","0","0","0","42","1065","25.4","51","20.9"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003298","북정초등학교","02","공립","N","","3","61","20.3","3","81","27","3","56","18.7","3","58","19.3","3","69","23","2","52","26","0","0","0","0","0","0","17","377","22.2","20","18.9"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003340","김해구지초등학교","02","공립","N","","8","210","26.3","7","190","27.1","6","176","29.3","7","183","26.1","7","186","26.6","5","133","26.6","1","7","7","0","0","0","41","1085","26.5","49","22.1"
"경상남도교육청","창원교육지원청","경상남도 창원시 의창구","S160003341","중동초등학교","02","공립","N","","3","64","21.3","3","56","18.7","3","65","21.7","3","61","20.3","2","50","25","3","55","18.3","0","0","0","0","0","0","17","351","20.6","20","17.6"
"경상남도교육청","진주교육지원청","경상남도 진주시","S160003342","가좌초등학교","02","공립","N","","5","124","24.8","5","115","23","5","109","21.8","5","127","25.4","4","103","25.8","6","138","23","1","4","4","0","0","0","31","720","23.2","37","19.5"
"경상남도교육청","김해교육지원청","경상남도 김해시","S160003344","진영금병초등학교","02","공립","N","","10","319","31.9","8","249","31.1","7","240","34.3","8","245","30.6","8","254","31.8","6","198","33","0","0","0","0","0","0","47","1505","32","56","26.9"
"경상남도교육청","사천교육지원청","경상남도 사천시","S160003349","수양초등학교","02","공립","N","","3","71","23.7","3","72","24","3","58","19.3","3","66","22","3","56","18.7","3","56","18.7","2","6","3","0","0","0","20","385","19.3","24","16"
"경상남도교육청","통영교육지원청","경상남도 통영시","S160003350","죽림초등학교","02","공립","N","","11","339","30.8","9","294","32.7","9","300","33.3","8","257","32.1","8","267","33.4","7","235","33.6","1","7","7","0","0","0","53","1699","32.1","61","27.9"
"경상남도교육청","함안교육지원청","경상남도 함안군","S160003351","호암초등학교","02","공립","N","","8","204","25.5","7","173","24.7","6","171","28.5","6","157","26.2","6","150","25","5","131","26.2","1","4","4","0","0","0","39","990","25.4","49","20.2"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160003397","삼룡초등학교","02","공립","N","","9","267","29.7","8","221","27.6","6","192","32","8","208","26","6","177","29.5","8","211","26.4","0","0","0","0","0","0","45","1276","28.4","56","22.8"
"경상남도교육청","진주교육지원청","경상남도 진주시","S160003401","금호초등학교","02","공립","N","","7","208","29.7","7","198","28.3","6","175","29.2","6","174","29","6","167","27.8","5","149","29.8","0","0","0","0","0","0","37","1071","28.9","45","23.8"
"경상남도교육청","양산교육지원청","경상남도 양산시","S160003404","황산초등학교","02","공립","N","","7","187","26.7","6","167","27.8","6","164","27.3","6","171","28.5","6","185","30.8","5","150","30","0","0","0","0","0","0","36","1024","28.4","44","23.3"
"경상남도교육청","거제교육지원청","경상남도 거제시","S160003407","제산초등학교","02","공립","N","","8","230","28.8","7","198","28.3","6","173","28.8","6","179","29.8","7","185","26.4","6","164","27.3","1","4","4","0","0","0","41","1133","27.6","50","22.7"
"경상남도교육청","창원교육지원청","경상남도 창원시 진해구","S160003408","장복초등학교","02","공립","N","","7","230","32.9","6","181","30.2","5","144","28.8","6","173","28.8","5","155","31","5","135","27","0","0","0","0","0","0","34","1018","29.9","42","24.2"
"경상남도교육청","창원교육지원청","경상남도 창원시 진해구","S160003409","장천초등학교","02","공립","N","","4","106","26.5","3","78","26","3","66","22","3","72","24","3","72","24","2","49","24.5","0","0","0","0","0","0","18","443","24.6","21","21.1"
"경상남도교육청","창원교육지원청","경상남도 창원시 마산회원구","S160003419","가고파초등학교","02","공립","N","","6","172","28.7","6","184","30.7","5","151","30.2","6","181","30.2","6","165","27.5","4","122","30.5","0","0","0","0","0","0","33","975","29.5","39","25"
"경상남도교육청","사천교육지원청","경상남도 사천시","S160003422","사남초등학교","02","공립","N","","7","188","26.9","6","148","24.7","5","131","26.2","6","142","23.7","5","122","24.4","3","83","27.7","2","7","3.5","0","0","0","34","821","24.1","39","21.1"
